coded_v1
,equal,reqeduc,reqcomp,reqorg,call,gender,ethnicity,
4704,0,0,0,0,1,1,1,
4705,0,0,0,0,0,1,1,
4706,0,0,0,0,1,1,0,
4707,0,0,1,0,0,1,1,
4708,0,0,1,0,0,1,1,
4709,0,0,1,0,0,1,0,
4710,0,0,1,0,0,1,0,
4711,1,1,0,0,0,1,0,
4712,1,1,0,0,0,1,1,
4713,1,1,0,0,0,0,0,
4714,1,1,0,0,0,0,1,
4715,0,0,0,0,0,0,1,
4716,0,0,0,0,0,0,1,
4717,0,0,0,0,0,0,0,
4718,0,0,0,0,0,0,0,
4719,1,0,1,0,0,0,0,
4720,0,0,0,0,0,0,1,
4721,1,0,1,0,0,0,1,
4722,1,0,1,0,0,0,1,
4723,0,0,0,0,0,0,0,
4724,1,0,1,0,0,0,0,
4725,0,0,0,0,0,0,0,
4726,0,0,0,0,1,0,1,
4727,0,0,0,0,0,0,1,
4728,0,0,0,0,0,0,1,
4729,0,0,0,0,1,0,0,
4730,0,0,0,0,0,1,0,
4731,1,0,1,0,0,0,0,
4732,1,0,1,0,0,0,1,
4733,1,0,1,0,0,0,1,
4734,1,0,1,0,0,0,0,
4735,0,0,1,0,0,0,1,
4736,0,0,0,0,1,0,0,
4737,0,0,0,0,1,0,1,
4738,0,0,0,0,1,0,0,
4739,0,0,1,0,0,0,0,
4740,0,0,0,0,1,0,1,
4741,0,0,0,0,0,0,0,
4742,0,0,0,0,0,0,1,
4743,0,0,0,0,0,0,1,
4744,0,0,0,0,0,0,0,
4745,0,0,1,0,0,0,1,
4746,0,0,0,0,0,0,1,
4747,0,0,1,0,0,0,0,
4748,0,0,1,0,0,0,1,
4749,0,0,0,0,0,0,0,
4750,0,0,1,0,0,0,0,
4751,0,0,1,0,0,0,1,
4752,0,0,1,0,0,0,0,
4753,0,0,1,0,0,0,1,
4754,0,0,1,0,0,0,0,
4755,0,0,1,0,0,0,1,
4756,0,0,0,0,0,0,1,
4757,0,0,1,0,0,0,1,
4758,0,0,0,0,1,0,0,
4759,0,0,1,0,0,0,0,
4760,0,0,1,0,0,0,0,
4761,1,0,1,0,0,0,0,
4762,1,0,1,0,0,0,1,
4763,1,0,1,0,0,0,1,
4764,1,0,1,0,0,0,0,
4765,0,0,1,0,0,0,1,
4766,0,0,1,0,0,0,0,
4767,0,0,1,0,0,0,1,
4768,0,0,0,0,0,1,1,
4769,0,0,0,0,0,0,0,
4770,0,0,1,0,0,0,0,
4771,0,0,1,0,0,0,1,
4772,0,0,1,0,0,0,0,
4773,0,1,0,0,0,0,1,
4774,0,1,0,0,0,1,0,
4775,0,0,1,0,0,0,0,
4776,0,0,1,0,0,0,1,
4777,0,0,1,0,0,0,1,
4778,0,0,1,0,0,0,0,
4779,1,0,0,0,0,1,1,
4780,0,0,1,0,0,0,1,
4781,0,0,1,0,0,0,0,
4782,1,0,0,0,0,0,0,
4783,0,0,0,0,1,1,1,
4784,0,0,0,0,1,0,0,
4785,0,1,1,0,0,0,1,
4786,0,1,1,0,0,0,1,
4787,0,1,1,0,0,0,0,
4788,0,1,1,0,0,0,0,
4789,0,0,0,0,1,0,1,
4790,0,0,0,0,0,0,0,
4791,0,0,0,0,0,1,1,
4792,0,0,0,0,0,1,1,
4793,0,0,0,0,0,1,0,
4794,0,0,0,0,0,1,0,
4795,0,0,0,0,0,1,1,
4796,0,0,0,0,0,1,0,
4797,0,0,0,0,0,0,0,
4798,1,1,0,0,0,0,1,
4799,0,0,0,0,0,1,1,
4800,0,0,0,0,0,1,1,
4801,0,0,0,0,0,1,0,
4802,1,0,0,0,0,1,0,
4803,0,0,0,0,0,1,1,
4804,0,0,0,0,0,0,1,
4805,0,0,0,0,0,1,0,
4806,1,0,0,0,0,1,0,
4807,1,1,0,0,0,0,0,
4808,0,0,0,0,0,0,0,
4809,0,0,0,0,0,0,0,
4810,0,0,0,0,0,0,1,
4811,1,0,0,0,0,0,1,
4812,0,0,0,0,0,0,1,
4813,0,0,0,0,0,1,0,
4814,0,0,0,0,0,0,1,
4815,0,0,0,0,0,0,1,
4816,0,0,0,0,0,1,0,
4817,1,1,0,0,0,0,1,
4818,0,0,0,0,0,0,1,
4819,1,1,0,0,0,0,0,
4820,1,0,0,0,0,1,1,
4821,0,0,0,0,0,1,0,
4822,0,0,0,0,0,1,0,
4823,0,0,1,0,0,0,1,
4824,0,0,1,0,0,0,0,
4825,0,0,1,0,0,0,1,
4826,0,0,1,0,0,0,0,
4827,0,0,0,0,1,1,1,
4828,0,0,0,0,0,1,0,
4829,0,0,0,0,0,0,0,
4830,0,0,0,0,1,1,1,
4831,0,0,0,0,0,0,1,
4832,0,0,0,0,0,0,1,
4833,0,0,0,0,0,0,0,
4834,0,0,0,0,0,0,0,
4835,0,0,0,0,0,1,1,
4836,0,0,0,0,0,1,0,
4837,0,0,0,0,0,1,1,
4838,0,0,0,0,0,1,0,
4839,1,0,0,0,0,1,1,
4840,1,0,0,0,0,1,1,
4841,1,0,0,0,0,1,0,
4842,1,0,0,0,0,1,0,
4843,0,0,1,0,0,0,0,
4844,0,0,1,0,1,0,1,
4845,0,0,1,0,0,0,0,
4846,0,0,1,0,0,0,1,
4847,0,0,0,0,1,0,1,
4848,0,0,0,0,1,0,1,
4849,0,0,0,0,1,0,0,
4850,0,0,0,0,0,1,0,
4851,0,0,0,0,0,0,0,
4852,0,0,0,0,0,0,1,
4853,0,0,0,0,0,0,1,
4854,0,0,0,0,0,0,0,
4855,0,0,0,0,0,1,1,
4856,0,0,0,0,0,1,1,
4857,0,0,0,0,0,1,0,
4858,0,0,0,0,0,0,0,
4859,0,0,0,0,0,1,0,
4860,0,0,0,0,1,0,0,
4861,0,0,0,0,0,1,1,
4862,0,0,0,0,1,0,1,
4863,0,0,1,0,0,0,1,
4864,0,0,1,0,0,0,1,
4865,0,0,1,0,0,0,0,
4866,0,0,1,0,0,0,0,
4867,0,0,0,0,0,0,0,
4868,0,0,0,0,0,1,1,
4869,0,0,0,0,0,0,0,
4870,0,0,0,0,0,0,1,
